OBJECTID,Building Occupancy,Building Address,Building Area/Neighborhood,Building Latitude,Building Longitude,Original Entry Date,Orignial Placard,Revision Entry Date,Updated Placard,Description,,,,,,,,,
927,,3327 LINDA MESA WAY,,38.31059617,-122.3385666,2014-09-05,Green,2014-09-05,downgraded from yellow,top of chimney has been replaced w as-like brick material,,,,,,,,,
928,,3364 LINDA MESA WAY,,38.31110397,-122.337891,2014-09-05,Yellow,2014-09-05, ,do not use fireplace,,,,,,,,,
929,,3368 LINDA MESA WAY,,38.31111417,-122.3386007,2014-09-05,Yellow,2014-09-05, ,chimney collapse,,,,,,,,,
930,,3370 LINDA MESA WAY,,38.31111721,-122.3389948,2014-09-08,Yellow,2014-09-08, ,do not utilize garage or right front corner of roof at entryway - bldg leaning,,,,,,,,,
931,,3375 LINDA MESA WAY,,38.31079388,-122.3401356,2014-09-05,Yellow,2014-09-05, ,Chimney down,,,,,,,,,
932,,4210 LINDA VISTA AVE,,38.33057683,-122.3276661,2014-09-25,Green,2014-09-25, ,"Green tag, minor cracking",,,,,,,,,
933,,2501 LINDA VISTA AVE,,38.30708716,-122.3150905,2014-09-05,Yellow,2014-09-05, ,"one brick has displaced above roof line, unable to determine if damage is significant or not.",,,,,,,,,
934,,2668 LINDA VISTA AVE,,38.30946271,-122.3152617,2014-10-03,Green,2014-10-03, ,No comments,,,,,,,,,
935,,3032 LINDA VISTA AVE,,38.31321574,-122.3161072,2014-09-25,Green,2014-09-25, ,Recommend further inspection and repair of cracking ceiling and wall,,,,,,,,,
936,,3178 LINDA VISTA AVE,,38.31558834,-122.3167845,2014-09-23,Yellow,2014-09-23, ,Front porch collapsed Already been repaired. Need permit,,,,,,,,,
937,,3343 LINDA VISTA AVE,,38.3186459,-122.3183679,2014-09-05,Yellow,2014-09-05, ,fireplace chimney has fallen - keep area clear of people,,,,,,,,,
938,," ,  ",,38.3186459,-122.3183679,2014-09-05,Yellow,2014-09-05, ,Chimney down,,,,,,,,,
939,,825 BROWN ST,,38.2976514,-122.2856074,2014-09-05,Yellow,2014-09-05, ,east side of bldg façade,,,,,,,,,
940,,828 BROWN ST,,38.29794007,-122.285035,2014-09-05,Red,2014-09-08,downgraded to yellow - downgraded to green,potential collapse,,,,,,,,,
941,,828 BROWN ST,,38.29794007,-122.285035,2014-09-05,Yellow,2014-09-08,downgraded from red - downgraded to green,for construction ony - do not open for business prior to inspection by City of Napa,,,,,,,,,
942,,828 BROWN ST,,38.29794007,-122.285035,2014-09-08,Green,2014-09-08,downgraded from yellow,OK to occupy - OK to open for business,,,,,,,,,
943,,830 BROWN ST,,38.29812623,-122.2850463,2014-09-05,Red,2014-09-05, ,Adjacent to unsafe building (Wells Fargo Mrtg/Alexandria Sq),,,,,,,,,
944,," ,  ",,38.29812623,-122.2850463,2014-09-05,Green,2014-09-05, ,minimal collapse and leaning,,,,,,,,,
945,,1415 BROWN ST,,38.30183385,-122.2892486,2014-09-16,Green,2014-09-16, , ,,,,,,,,,
946,,1441 BROWN ST,,38.30205466,-122.2893219,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
947,,1443 BROWN ST,,38.30202249,-122.2892858,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
948,,1445 BROWN ST,,38.30197791,-122.2892596,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
949,,1520 BROWN ST,,38.30260349,-122.2892461,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
950,,1523 BROWN ST,,38.30231614,-122.2897483,2014-09-16,Green,2014-09-16, , ,,,,,,,,,
951,,1381 CALISTOGA AVE,,38.29943026,-122.2905548,2014-09-05,Green,2014-09-05, ,suggest owner have foundation evaluated - small crack in side foundation - no entry to basement,,,,,,,,,
952,,1383 CALISTOGA AVE,,38.29949326,-122.2905498,2014-09-05,Green,2014-09-05, ,suggest owner have foundation evaluated - small crack in side foundation - no entry to basement,,,,,,,,,
953,,1418 CALISTOGA AVE,,38.2999367,-122.2910827,2014-09-25,Green,2014-09-25, ,"Int. surface cracking in GYPDP & plaster, fndn. Has bee retrofitted & previous stone fndn encapulated in concrete (18-24""wide) sills bolted down",,,,,,,,,
954,,3231 CALIFORNIA BLVD,,38.31845728,-122.3066436,2014-09-05,Green,2014-09-05, , ,,,,,,,,,
955,,3250 CALIFORNIA BLVD,,38.31957558,-122.3063511,2014-09-05,Green,2014-09-05, ,(Cartons and Crates),,,,,,,,,
956,,3259 CALIFORNIA BLVD,,38.31868111,-122.3066711,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
957,,3350 CALIFORNIA BLVD A,,38.32068812,-122.3055637,2014-09-05,Green,2014-09-05, ,(Mechanics Bank) Ste B & C vacant,,,,,,,,,
958,,3350 CALIFORNIA BLVD,,38.32068812,-122.3055637,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
959,," ,  ",,38.32068812,-122.3055637,2014-09-05,Green,2014-09-05, ,no damage,,,,,,,,,
960,,1325 CALISTOGA AVE,,38.29934243,-122.2896995,2014-10-08,Green,2014-10-08, ,Back porch not inspected within fence area,,,,,,,,,
961,,1356 CALISTOGA AVE,,38.30007449,-122.2900168,2014-09-10,Yellow,2014-09-10, ,need to repair cripple wall,,,,,,,,,
962,,1426 CALISTOGA AVE,,38.29996074,-122.2912952,2014-09-05,Yellow,2014-09-05, ,"non structural damage to walls/plaster, replace broken windows",,,,,,,,,
963,,1441 CALISTOGA AVE,,38.29951094,-122.2917284,2014-09-25,Green,2014-09-25, ,Ext. of bldg has been inspected and has been deemed safe to occupy,,,,,,,,,
964,,3638 ARGYLE ST,,38.32075585,-122.3253367,2014-09-05,Yellow,2014-09-05, ,ok to occupy - do not walk on the side of house where both chimneys located/do not use fireplace until permits pulled and inspected,,,,,,,,,
965,,3754 BEL AIRE PLZ,,38.3234994,-122.3065523,2014-09-05,Green,2014-09-05, ,(Bel Aire Plaza) damage limited to roofing and contents,,,,,,,,,
966,,1743 BROWN ST,,38.30406925,-122.2909821,2014-09-24,Green,2014-09-24, ,"nobody home, left green tag",,,,,,,,,
967,,3025 BROWNS VALLEY RD,,38.30152146,-122.3161637,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
968,,1446 CALISTOGA AVE,,38.29992796,-122.2917416,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
969,,3273 CLAREMONT WAY,,38.32038407,-122.3012983,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
970,,1287 BUHMAN AVE,,38.29650051,-122.3423009,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
971,,2205 BUHMAN AVE,,38.28158448,-122.3390972,2014-09-29,Green,2014-09-29, ,Slight porch offset,,,,,,,,,
972,,19 BUHMAN CT,,38.30024864,-122.3421498,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
973,,34 BUHMAN CT,,38.30104609,-122.3441673,2014-09-05,Yellow,2014-09-05, ,Cracking,,,,,,,,,
974,,2 BULSON CT,,38.29808379,-122.2963703,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
975,,2 BULSON CT,,38.29808379,-122.2963703,2014-09-16,Green,2014-09-16, , ,,,,,,,,,
976,,4 BULSON CT,,38.29820502,-122.2963497,2014-09-16,Green,2014-09-16, , ,,,,,,,,,
977,,9 BULSON CT,,38.29844611,-122.296543,2014-09-05,Green,2014-09-05, ,City-owned property,,,,,,,,,
978,,11 BULSON CT,,38.29845933,-122.2966127,2014-09-05,Green,2014-09-05, ,City-owned property,,,,,,,,,
979,,4153 BURGUNDY WAY,,38.32652188,-122.3337075,2014-09-25,Green,2014-09-25, ,No apparent cracking @ chimney/minor crack @ chimney/firebox @ wall,,,,,,,,,
980,,720 BURNELL ST,,38.29838892,-122.2798259,2014-09-05,Yellow,2014-09-05, ,chimney crack,,,,,,,,,
981,,1 BURNETTE CT,,38.31523469,-122.3081733,2014-09-05,Yellow,2014-09-05, ,"chimney broken at roof line, avoid side yard until hazard is mitigated",,,,,,,,,
982,,3 BURNETTE CT,,38.31504093,-122.3080221,2014-09-05,Yellow,2014-09-05, ,"chimney broken at roof line, please avoid side yard until hazard is mitigated",,,,,,,,,
983,,7 BURNETTE CT,,38.31481709,-122.3079347,2014-09-05,Yellow,2014-09-05, ,"chimney cracked at roof line, avoid side yard until hazard is mitigated",,,,,,,,,
984,,11 BURNETTE CT,,38.31465565,-122.3083286,2014-09-05,Yellow,2014-09-05, ,"chimney broken at roofline, avoid yard area adjacent to chimney until hazard is mitigated",,,,,,,,,
985,,19 BURNETTE CT,,38.31494898,-122.3085402,2014-09-05,Yellow,2014-09-05, ,"chimney broken at roofline, avoid area under fireplace until hazard is mitigated",,,,,,,,,
986,,2470 BUTTE ST,,38.30830777,-122.3041959,2014-09-05,Yellow,2014-09-05, ,Cracked chimney,,,,,,,,,
987,,20 MARSALA WAY,,38.34474927,-122.3289983,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
988,,24 MARSALA WAY,,38.34467918,-122.3292068,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
989,,28 MARSALA WAY,,38.34460941,-122.3294158,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
990,,31 MARSALA WAY,,38.34415228,-122.3294136,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
991,,32 MARSALA WAY,,38.34453934,-122.3296238,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
992,,36 MARSALA WAY,,38.34446618,-122.32984,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
993,,40 MARSALA WAY,,38.34433743,-122.3301187,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
994,,718 MARSH DR,,38.32049908,-122.2860994,2014-09-23,Yellow,2014-09-23, ,use caution at carport [can't read notes],,,,,,,,,
995,,718 MARSH DR,,38.32049908,-122.2860994,2014-09-24,Green,2014-09-24, ,Roof end panel channel filtered,,,,,,,,,
996,,725 MARSH DR,,38.32000888,-122.2865872,2014-09-23,Yellow,2014-09-23, ,use caution at carport [can't read notes],,,,,,,,,
997,,1205 MASON ST,,38.3104007,-122.3391173,2014-09-05,Yellow,2014-09-05, ,Chimney down,,,,,,,,,
998,,4207 MATARO CT,,38.32939385,-122.3308943,2014-09-24,Green,2014-09-24, , ,,,,,,,,,
999,,4216 MATARO CT,,38.33001686,-122.3311858,2014-10-10,Green,2014-10-10, ,Cosmetic plaster cracks in back wall,,,,,,,,,
1000,,1419 MAXWELL AVE,,38.30691449,-122.2699457,2014-09-11,Green,2014-09-11, ,chimney cracks - no loose brikes - no leaning,,,,,,,,,
1001,,143 MAYFIELD CT,,38.30984858,-122.3426278,2014-09-05,Yellow,2014-09-05, ,chimney collapsed,,,,,,,,,
1002,,1031 MCCORMICK LN,,38.30984858,-122.3426278,2014-10-06,Green,2014-10-06, ,Could only view from street,,,,,,,,,
1003,,1031 MCKINSTRY ST,,38.30131485,-122.2824873,2014-09-05,Yellow,2014-09-05, ,front steps - no placard placed,,,,,,,,,
1004,,39 MALLARD CT,,38.28955949,-122.2705535,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1005,,45 MALLARD CT,,38.28966533,-122.270547,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1006,,51 MALLARD CT,,38.28982679,-122.2705438,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1007,,2501 MACGREGOR CT,,38.31718653,-122.322445,2014-09-18,Yellow,2014-09-18, ,already posted,,,,,,,,,
1008,,2568 MACGREGOR CT,,38.31597543,-122.3223152,2014-09-08,Yellow,2014-09-08, ,"chimney separation, collapse at roofline - remove to smoke box and repair",,,,,,,,,
1009,,2572 MACGREGOR CT,,38.31601295,-122.322105,2014-09-08,Yellow,2014-09-08, ,chimney separated & collapsed at roofline - remove downt to smoke box & repair,,,,,,,,,
1010,,2411 MACLEAN ST,,38.31811523,-122.3189637,2014-09-05,Yellow,2014-09-05, ,chimney down - avoid area,,,,,,,,,
1011,,2441 MACLEAN ST,,38.3179986,-122.3199895,2014-09-18,Yellow,2014-09-18, ,chimney in danger of falling - restricted access in area of chimney - interior floor has uplifted,,,,,,,,,
1012,,2446 MACLEAN ST,,38.31836956,-122.320359,2014-10-03,Green,2014-10-03, ,No comments,,,,,,,,,
1013,,2447 MACLENNAN ST,,38.31571759,-122.3197117,2014-09-10,Yellow,2014-09-10, ,fireplace damage above roof removed,,,,,,,,,
1014,,2458 MACLENNAN ST,,38.31603261,-122.3204982,2014-09-05,Yellow,2014-09-05, ,chimney down at roofline - stay clear of falling brick - do not use fireplace,,,,,,,,,
1015,,2463 MACLENNAN ST,,38.315576,-122.3205444,2014-09-05,Yellow,2014-09-05, ,chimeny down at roofline - stay clear of falling brick - do not use fireplace,,,,,,,,,
1016,,2464 MACLENNAN ST,,38.3159903,-122.3207334,2014-09-05,Yellow,2014-09-05, ,chimney down at roofline - stay clear of falling brick - do not use fireplace,,,,,,,,,
1017,,2475 MACLENNAN ST,,38.31546515,-122.3211576,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
1018,,2487 MACLENNAN ST,,38.31542822,-122.3213631,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
1019,,2515 MACLENNAN ST,,38.31520554,-122.3225948,2014-09-16,Yellow,2014-09-16, ,"do not use masonry fireplace, inspect fireplace, repair damaged exterior masonry, replace damaged sheetrook near interior stairway",,,,,,,,,
1020,,2423 MARIN ST,,38.30798021,-122.3006973,2014-09-24,Green,2014-09-24, ,Structure good,,,,,,,,,
1021,,2433 MARIN ST,,38.30812867,-122.3007426,2014-09-05,Yellow,2014-09-05, ,cracked chimney,,,,,,,,,
1022,,2383 NAPA VALLEJO HWY,,38.30812867,-122.3007426,2014-09-05,Green,2014-09-05, , ,,,,,,,,,
1023,,1626 RAINIER AVE,,38.32917755,-122.3085723,2014-09-05,Yellow,2014-09-05, ,chimney failure - stay clear until damage is removed,,,,,,,,,
1024,,2151 NAVARRE ST,,38.28100268,-122.2593756,2014-10-08,Green,2014-10-08, ,No visible structural damage to exterior,,,,,,,,,
1025,,3501 NEWARK DR,,38.31982752,-122.321781,2014-10-08,Yellow,2014-10-08, ,"Interior garage post has twisted, cracked interior GYPD & exterior brick veneer. Post should be strenthened, secured and connected to post fndn",,,,,,,,,
1026,,3515 NEWARK DR,,38.31952745,-122.3221618,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
1027,,3523 NEWARK DR,,38.31948099,-122.3224092,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
1028,,3541 NEWARK DR,,38.31943851,-122.3226454,2014-10-08,Green,2014-10-08, ,No comments,,,,,,,,,
1029,,3563 NEWARK DR,,38.31939611,-122.3228822,2014-09-25,Green,2014-09-25, ,"Green tag, no comments",,,,,,,,,
1030,,3563 NEWARK DR,,38.31939611,-122.3228822,2014-09-25,Green,2014-09-25, ,No comments,,,,,,,,,
1031,,3614 NEWARK DR,,38.3200073,-122.323593,2014-09-25,Green,2014-09-25, ,No tag posted,,,,,,,,,
1032,,3663 NEWARK DR,,38.32021128,-122.3244001,2014-09-18,Yellow,2014-09-18, ,chimney badly cracked - stay away from chimney in back yard,,,,,,,,,
1033,,4 NOBLE LN,,38.32841902,-122.3239514,2014-09-29,Green,2014-09-29, ,No comments,,,,,,,,,
1034,,3777 NORFOLK ST,,38.32440613,-122.3207858,2014-10-08,Green,2014-10-08, ,Minor stucco cracks @ front residential . No usage structural damage,,,,,,,,,
1035,,1610 NURSERY ST,,38.3042378,-122.2880371,2014-09-08,Yellow,2014-09-08, ,no restrict - wall to be evaluated before repair,,,,,,,,,
1036,,3105 PIEDMONT AVE,,38.31969853,-122.2969472,2014-09-05,Yellow,2014-09-05, ,"chimney is pulling aWy from wall with 1/2"" gap, cracks and cracks through throughout chimney",,,,,,,,,
1037,,3229 PIEDMONT AVE,,38.32132031,-122.2974369,2014-09-05,Yellow,2014-09-05, ,damaged brick above roof line,,,,,,,,,
1038,,3262 PIEDMONT AVE,,38.32205373,-122.2970974,2014-09-17,Yellow,2014-09-17, ,masonry chimney cracked - needs repair - occ permitted - caution around chimney,,,,,,,,,
1039,,3278 PIEDMONT AVE,,38.32238008,-122.2971943,2014-09-05,Yellow,2014-09-05, ,Several loose brick,,,,,,,,,
1040,,2760 PIKE DR,,38.31889799,-122.2821787,2014-09-25,Green,2014-09-25, ,Not home,,,,,,,,,
1041,,1009 PINE ST,,38.28981515,-122.2837713,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1042,,1011 PINE ST,,38.2897391,-122.2837945,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1043,,1013 PINE ST,,38.28970643,-122.2838884,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1044,,1025 PINE ST,,38.28982498,-122.2840959,2014-09-05,Green,2014-09-05, ,structure good,,,,,,,,,
1045,,118 RANDOLPH ST,,38.28806511,-122.2879708,2014-09-16,Green,2014-09-16, ,"crack in foundation, crack in plaster",,,,,,,,,
1046,,130 RANDOLPH ST,,38.28820139,-122.28786,2014-09-05,Red,2014-09-05, ,"foundation damage, repairs but not built to code",,,,,,,,,
1047,,149 RANDOLPH ST,,38.28840137,-122.2883348,2014-10-08,Yellow,2014-10-08, ,Cracks in Fndn on S-side and surrounding walls. Lateral shift of structure. No restriciton of use,,,,,,,,,
1048,,159 RANDOLPH ST,,38.28871052,-122.2883412,2014-09-25,Yellow,2014-09-25, ,"Foundation unreinforced, blocks/bricks leaning garage only-through going cracks",,,,,,,,,
1049,,167 RANDOLPH ST,,38.28879711,-122.2882019,2014-09-25,Green,2014-09-25, ,"No damage observed, inspected @ owner request",,,,,,,,,
1050,,183 RANDOLPH ST,,38.28904147,-122.2882244,2014-09-25,Green,2014-09-25, ,"Green tag, minor cracking",,,,,,,,,
1051,,975 FIRST ST,,38.29923584,-122.2850644,2014-09-05,Yellow,2014-09-05, ,Bounty Hunter,,,,,,,,,
1052,,1006 FIRST ST,,38.29922589,-122.2857179,2014-09-05,Yellow,2014-09-05, ,"Windows cracked, partially sprinkled bldg, supterm good",,,,,,,,,
1053,,1006 FIRST ST,,38.29922589,-122.2857179,2014-09-05,Yellow,2014-09-05, ,loose glass window panels,,,,,,,,,
1054,,1006 FIRST ST,,38.29922589,-122.2857179,2014-10-07,Yellow,2014-10-07, ,Ready for reinspection to open,,,,,,,,,
1055,,1006 FIRST ST,,38.29922589,-122.2857179,2014-09-05,Green,2014-09-05, ,(Starbucks),,,,,,,,,
1056,,1018 FIRST ST,,38.29915131,-122.285874,2014-09-05,Green,2014-09-05, ,(Vermeil Wine Lounge),,,,,,,,,
1057,,1025 FIRST ST,,38.29889124,-122.2857564,2014-09-05,Red,2014-09-05, ,(Don Pericos),,,,,,,,,
1058,,1026 FIRST ST,,38.29910571,-122.2859471,2014-09-05,Yellow,2014-09-05, ,terra cotta fractured,,,,,,,,,
1059,,1116 FIRST ST,,38.29939518,-122.2870122,2014-09-05,Green,2014-09-05, ,(Kohl's),,,,,,,,,
1060,,1127 FIRST ST,,38.29866283,-122.2862476,2014-09-05,Yellow,2014-09-05, ,"(Napa County Building) sprinkler system leakage, damage to three floors",,,,,,,,,
1061,,1139 FIRST ST,,38.29850957,-122.2865349,2014-09-05,Yellow,2014-09-05,downgraded to green,Inti - revised to green,,,,,,,,,
1062,,1139 FIRST ST,,38.29850957,-122.2865349,2014-09-05,Green,2014-09-05,downgraded from yellow,replaced yellow with green per MKM engr report,,,,,,,,,
1063,,1141 FIRST ST,,38.29837348,-122.2864944,2014-09-05,Red,2014-09-05, , ,,,,,,,,,
1064,,1141 FIRST ST,,38.29837348,-122.2864944,2014-09-05,Green,2014-09-05, ,(Naked Wines),,,,,,,,,
1065,,1146 FIRST ST,,38.29837348,-122.2864944,2014-09-05,Red,2014-09-05, ,rear masonry sheering/interior wall tilted,,,,,,,,,
1066,,1147 FIRST ST,,38.29844069,-122.2866548,2014-09-05,Red,2014-09-05, ,(Napa Cigars),,,,,,,,,
1067,,1201 FIRST ST,,38.29829112,-122.2869618,2014-09-05,Yellow,2014-09-05, ,Playful Gardner,,,,,,,,,
1068,,2949 HILLTOP DR,,38.29285042,-122.3117338,2014-09-05,Yellow,2014-09-05, ,Chimney broke at roof line,,,,,,,,,
1069,,2949 HILLTOP DR,,38.29285042,-122.3117338,2014-09-05,Yellow,2014-09-05, ,Chimney on ground,,,,,,,,,
1070,,2990 HILLTOP DR,,38.29323478,-122.3127397,2014-10-07,Yellow,2014-10-07, ,Crack in chimney on interior of house. No restrictions,,,,,,,,,
1071,,2990 HILLTOP DR,,38.29323478,-122.3127397,2014-09-25,Green,2014-09-25, ,No apparent issuses,,,,,,,,,
1072,," ,  ",,38.29323478,-122.3127397,2014-09-05,Yellow,2014-09-05, ,restricted use around rear firepalce due to falling brick hazard,,,,,,,,,
1073,,1115 HOLMES AVE,,38.28326171,-122.2672373,2014-09-25,Green,2014-09-25, ,"Green tag, no comments",,,,,,,,,
1074,,1122 HOLMES AVE,,38.2837046,-122.2668051,2014-09-29,Green,2014-09-29, ,No comments,,,,,,,,,
1075,,2 HOMEWOOD AVE,,38.29417882,-122.3055889,2014-09-25,Green,2014-09-25, ,Recommend to inspect foundation & sill plate to foundation connection @ crawl space,,,,,,,,,
1076,,51 HOMEWOOD AVE,,38.29452066,-122.3063358,2014-09-25,Green,2014-09-25, ,Cracks @ ceiling plaster observed recommend to fix noticable structural damages not observed,,,,,,,,,
1077,,155 HOMEWOOD AVE,,38.29508327,-122.3122005,2014-09-25,Green,2014-09-25, ,Recommend to check sill plate to foundation anchorage @ crawl space,,,,,,,,,
1078,,165 HOMEWOOD AVE,,38.29575915,-122.312623,2014-09-05,Yellow,2014-09-05, ,chimney damaged and separated from home/avoid front yard adjacent to chimney,,,,,,,,,
1079,,250 HOMEWOOD AVE,,38.29853564,-122.313644,2014-09-25,Green,2014-09-25, ,Fndn. Cone spallin @ corner,,,,,,,,,
1080,,250 HOMEWOOD AVE,,38.29853564,-122.313644,2014-09-29,Green,2014-09-29, ,"No apparent damage or hazard, no access to backyard",,,,,,,,,
1081,,532 HOOVER ST,,38.28264483,-122.292629,2014-09-29,Green,2014-09-29, ,No visible damage. NORTH wall fireplace chimy. Colapsed was YELLO tagged & has been repaired per occupant. No visible hazard,,,,,,,,,
1082,,4106 HOWARD LN,,38.34381351,-122.3260222,2014-09-05,Yellow,2014-09-05, ,chimney shifted - front northside area stay aWy 10' from house,,,,,,,,,
1083,,2967 JEFFERSON ST,,38.31528797,-122.2979854,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1084,,2969 JEFFERSON ST,,38.31528523,-122.298029,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1085,,2971 JEFFERSON ST,,38.31526661,-122.2980726,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1086,,2973 JEFFERSON ST,,38.31526134,-122.2981035,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1087,,2975 JEFFERSON ST,,38.3152585,-122.2981397,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1088,,2977 JEFFERSON ST,,38.31524896,-122.2981857,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1089,,2979 JEFFERSON ST,,38.31524602,-122.2982184,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1090,,2981 JEFFERSON ST,,38.31518926,-122.2986999,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
1091,,2983 JEFFERSON ST,,38.31518926,-122.2986999,2014-09-05,Yellow,2014-09-05, , ,,,,,,,,,
